order_date,city,restaurant_category,cuisine,order_value,discount_percent,delivery_time_min,rating,profit_per_order
2024-03-27,Islamabad,Cloud Kitchen,Chinese,12958.950409031868,4.0,19.3,4.9,-3279.02697186967
2024-03-27,Karachi,Cloud Kitchen,Chinese,1230.0,8.4,28.5,4.9,192.0
2024-03-28,Faisalabad,Cloud Kitchen,Biryani,2524.0,8.5,30.0,4.8,415.0
2024-03-28,Islamabad,Cafe,Breakfast,304.0,7.5,21.3,5.0,61.0
2024-03-28,Karachi,Cloud Kitchen,Indian,456.0,4.0,20.2,5.0,32.0
2024-03-28,Karachi,Fine Dining,Fusion,1892.0,10.6,40.7,4.3,195.0
2024-03-28,Islamabad,Fine Dining,Seafood,2969.0,5.4,31.9,4.5,481.0
2024-03-28,Karachi,Fast Food,Fried Chicken,1181.0,18.2,40.5,4.6,104.0
2024-03-28,Islamabad,Cafe,Sandwiches,472.0,7.1,26.4,4.5,56.0
2024-03-28,Karachi,Cloud Kitchen,Biryani,1612.0,10.7,35.6,4.8,265.0
2024-03-29,Karachi,Cafe,Sandwiches,1205.0,3.3,40.0,4.1,274.0
2024-03-29,Lahore,Dessert,Sweets,361.0,32.3,35.8,4.2,-32.0
2024-03-29,Faisalabad,Dessert,Cakes,173.0,9.2,37.2,4.8,-60.0
2024-03-29,Karachi,Cafe,Bakery,498.0,9.5,22.4,4.4,50.0
2024-03-29,Karachi,Cafe,Coffee & Snacks,554.0,1.0,40.4,4.6,122.0
2024-03-29,Karachi,Dessert,Ice Cream,377.0,19.8,28.1,4.9,36.0
2024-03-29,Faisalabad,Fine Dining,Fusion,1684.0,8.1,28.8,4.2,209.0
2024-03-29,Lahore,Cafe,Breakfast,453.0,18.8,15.6,5.0,52.0
2024-03-30,Lahore,Cafe,Coffee & Snacks,660.0,18.8,21.8,4.6,88.0
2024-03-30,Faisalabad,Cloud Kitchen,Biryani,1034.0,2.9,38.7,4.9,160.0
2024-03-30,Lahore,Fast Food,Sandwiches,759.0,13.4,33.1,4.4,112.0
2024-03-30,Lahore,Cloud Kitchen,Italian,1938.0,27.9,32.0,5.0,100.0
2024-03-31,Lahore,Fast Food,Fried Chicken,1107.0,13.3,81.0,3.4,43.0
2024-03-31,Lahore,Fast Food,Pizza,601.0,18.2,28.8,4.8,102.0
2024-03-31,Faisalabad,Dessert,Cakes,399.0,1.5,31.9,3.8,33.0
2024-03-31,Lahore,Cafe,Coffee & Snacks,343.0,14.1,22.1,4.8,-44.0
2024-03-31,Multan,Fast Food,Burgers,677.0,22.6,27.3,4.7,-22.0
2024-03-31,Lahore,Cafe,Bakery,365.0,5.7,36.5,5.0,17.0
2024-03-31,Multan,Fine Dining,Steakhouse,1682.0,5.4,25.7,4.5,288.0
2024-03-31,Faisalabad,Fast Food,Pizza,601.0,24.5,30.8,5.0,-38.0
2024-03-31,Lahore,Cloud Kitchen,Chinese,1061.0,12.6,37.5,4.3,131.0
2024-03-31,Multan,Cafe,Bakery,566.0,5.3,35.5,4.6,27.0
2024-04-01,Karachi,Fine Dining,Continental,1787.0,21.8,34.0,4.0,31.0
2024-04-01,Islamabad,Cloud Kitchen,Italian,1095.0,12.7,33.8,4.0,123.0
2024-04-01,Karachi,Dessert,Bakery,631.0,11.1,35.7,4.5,75.0
2024-04-01,Karachi,Fast Food,Fried Chicken,934.0,14.2,52.0,4.0,122.0
2024-04-01,Multan,Dessert,Sweets,335.0,4.9,35.9,4.6,20.0
2024-04-01,Islamabad,Cloud Kitchen,Chinese,1640.0,10.5,38.8,4.1,219.0
2024-04-01,Karachi,Fast Food,Burgers,527.0,14.2,31.6,4.6,85.0
2024-04-01,Multan,Cafe,Coffee & Snacks,628.0,4.7,23.5,5.0,122.0
2024-04-01,Karachi,Fine Dining,Steakhouse,1791.0,13.3,37.2,4.6,207.0
2024-04-02,Islamabad,Cloud Kitchen,Indian,1822.0,3.9,25.9,4.1,454.0
2024-04-02,Lahore,Cloud Kitchen,Biryani,1108.0,14.3,28.9,4.5,183.0
2024-04-02,Lahore,Cafe,Coffee & Snacks,423.0,12.7,88.8,3.0,-22.0
2024-04-02,Karachi,Fine Dining,Fusion,1654.0,13.4,29.0,4.4,184.0
2024-04-02,Lahore,Cloud Kitchen,Biryani,1283.0,3.8,44.7,3.9,176.0
2024-04-02,Lahore,Dessert,Cakes,254.0,9.9,30.8,4.5,-5.0
2024-04-02,Lahore,Cafe,Coffee & Snacks,505.0,12.8,24.9,5.0,79.0
2024-04-03,Karachi,Fast Food,Burgers,379.0,0.5,41.3,4.7,35.0
2024-04-03,Karachi,Fast Food,Pizza,245.0,14.8,44.7,4.6,-33.0
2024-04-03,Multan,Fast Food,Sandwiches,474.0,17.0,38.9,4.3,-53.0
2024-04-03,Lahore,Fast Food,Fried Chicken,765.0,12.0,25.9,4.9,90.0
2024-04-03,Islamabad,Fast Food,Fried Chicken,280.0,2.0,35.3,4.7,-3.0
2024-04-03,Lahore,Cloud Kitchen,Indian,743.0,14.7,40.8,4.2,32.0
2024-04-04,Lahore,Cafe,Sandwiches,597.0,7.9,96.5,2.6,64.0
2024-04-04,Karachi,Fine Dining,Continental,2720.0,8.9,82.4,5.0,329.0
2024-04-04,Lahore,Dessert,Cakes,761.0,45.0,27.7,5.0,-15.0
2024-04-04,Lahore,Dessert,Ice Cream,541.0,5.7,32.3,4.5,154.0
2024-04-04,Multan,Fine Dining,Seafood,3870.0,6.9,28.7,4.3,581.0
2024-04-04,Karachi,Fast Food,Sandwiches,427.0,2.6,32.3,4.5,80.0
2024-04-04,Lahore,Cafe,Breakfast,616.0,10.1,30.3,5.0,71.0
2024-04-04,Islamabad,Fast Food,Pizza,990.0,7.1,36.9,4.9,124.0
2024-04-04,Karachi,Fine Dining,Seafood,3465.0,3.4,38.4,4.7,595.0
2024-04-04,Multan,Dessert,Sweets,236.0,36.4,33.9,4.6,-76.0
2024-04-05,Karachi,Cloud Kitchen,Italian,2321.0,26.4,39.6,5.0,122.0
2024-04-05,Karachi,Fast Food,Fried Chicken,950.0,8.0,25.8,4.5,142.0
2024-04-05,Karachi,Cloud Kitchen,Italian,2450.0,16.1,32.6,4.1,278.0
2024-04-05,Islamabad,Cafe,Sandwiches,13838.04350119248,4.1,34.0,4.5,-5994.457890780826
2024-04-05,Islamabad,Fast Food,Fried Chicken,308.0,11.0,31.0,5.0,-83.0
2024-04-05,Islamabad,Fast Food,Pizza,313.0,10.5,34.5,3.9,-39.0
2024-04-05,Faisalabad,Cloud Kitchen,Biryani,1315.0,7.5,22.6,4.8,214.0
2024-04-05,Lahore,Cafe,Breakfast,348.0,7.6,43.2,4.3,-21.0
2024-04-05,Lahore,Dessert,Sweets,395.0,17.2,31.2,4.1,19.0
2024-04-06,Lahore,Cloud Kitchen,Indian,2410.0,11.5,46.3,3.9,340.0
2024-04-06,Faisalabad,Fast Food,Burgers,297.0,3.8,31.4,4.2,12.0
2024-04-06,Faisalabad,Cafe,Bakery,475.0,14.4,43.6,4.4,-14.0
2024-04-06,Karachi,Fast Food,Sandwiches,787.0,7.9,39.4,4.6,39.0
2024-04-06,Karachi,Dessert,Ice Cream,414.0,17.0,43.8,4.1,-40.0
2024-04-06,Lahore,Fast Food,Burgers,614.0,22.9,18.3,4.7,8.0
2024-04-07,Lahore,Cloud Kitchen,Italian,607.0,11.1,23.8,5.0,37.0
2024-04-07,Lahore,Cloud Kitchen,Chinese,2828.0,8.2,36.8,4.2,444.0
2024-04-07,Islamabad,Fine Dining,Continental,1010.0,3.8,10.5,5.0,206.0
2024-04-07,Multan,Cloud Kitchen,Indian,2765.0,6.9,26.5,4.9,495.0
2024-04-07,Faisalabad,Fine Dining,Seafood,1669.0,6.3,38.4,4.7,184.0
2024-04-07,Lahore,Fine Dining,Steakhouse,3220.0,45.0,42.0,4.3,-313.0
2024-04-07,Karachi,Cafe,Coffee & Snacks,979.0,19.7,33.5,4.6,85.0
2024-04-07,Lahore,Cloud Kitchen,Indian,2917.0,14.2,32.8,5.0,349.0
2024-04-07,Lahore,Dessert,Bakery,896.0,15.7,25.4,4.9,146.0
2024-04-08,Karachi,Fine Dining,Seafood,5353.0,20.3,30.7,4.7,460.0
2024-04-08,Islamabad,Fine Dining,Continental,4659.0,12.0,34.3,4.3,550.0
2024-04-08,Lahore,Fine Dining,Steakhouse,1505.0,13.7,30.0,4.8,147.0
2024-04-08,Karachi,Cafe,Breakfast,612.0,1.3,38.4,4.5,100.0
2024-04-08,Faisalabad,Fast Food,Sandwiches,377.0,24.3,42.3,3.9,-28.0
2024-04-08,Lahore,Fast Food,Pizza,660.0,10.9,24.5,5.0,32.0
2024-04-08,Islamabad,Fast Food,Burgers,420.0,8.7,32.5,5.0,24.0
2024-04-08,Lahore,Fast Food,Sandwiches,583.0,16.6,38.5,4.4,12.0
2024-04-08,Karachi,Cafe,Breakfast,612.0,5.8,33.6,5.0,98.0
2024-04-08,Lahore,Fast Food,Fried Chicken,351.0,18.1,35.2,4.5,-12.0
2024-04-09,Karachi,Dessert,Cakes,316.0,6.9,28.9,4.3,29.0
2024-04-09,Faisalabad,Fast Food,Sandwiches,1265.0,13.5,22.6,4.6,209.0
2024-04-09,Faisalabad,Fast Food,Burgers,516.0,9.8,30.7,4.5,82.0
2024-04-09,Islamabad,Cloud Kitchen,Chinese,2613.0,12.5,41.4,3.9,373.0
2024-04-09,Islamabad,Fast Food,Burgers,1000.0,8.5,20.4,4.7,160.0
2024-04-09,Lahore,Cloud Kitchen,Chinese,1639.0,17.6,25.1,4.7,102.0
2024-04-09,Faisalabad,Fast Food,Fried Chicken,776.0,14.7,93.7,3.0,-17.0
2024-04-09,Karachi,Fine Dining,Steakhouse,3557.0,4.1,33.4,4.2,691.0
2024-04-09,Karachi,Fast Food,Burgers,357.0,4.0,32.9,4.6,26.0
2024-04-09,Lahore,Fast Food,Pizza,736.0,11.1,32.3,3.9,92.0
2024-04-10,Faisalabad,Cafe,Coffee & Snacks,175.0,13.3,22.0,4.8,42.0
2024-04-10,Lahore,Fast Food,Pizza,276.0,16.7,43.6,4.5,10.0
2024-04-10,Lahore,Cafe,Bakery,746.0,6.2,22.1,4.6,93.0
2024-04-10,Lahore,Fast Food,Pizza,331.0,17.6,47.7,4.2,-78.0
2024-04-10,Karachi,Cloud Kitchen,Biryani,1272.0,0.8,20.2,4.6,260.0
2024-04-10,Lahore,Cafe,Breakfast,932.0,6.6,46.6,4.4,153.0
2024-04-10,Lahore,Cloud Kitchen,Biryani,1570.0,8.5,38.6,4.3,261.0
2024-04-10,Karachi,Cloud Kitchen,Biryani,882.0,20.7,30.1,4.2,-18.0
2024-04-10,Lahore,Cloud Kitchen,Italian,1230.0,1.3,36.2,5.0,227.0
2024-04-10,Lahore,Fast Food,Sandwiches,934.0,13.1,29.2,5.0,121.0
2024-04-10,Karachi,Fast Food,Burgers,701.0,10.0,35.3,4.9,-11.0
2024-04-10,Multan,Cafe,Breakfast,519.0,9.3,24.7,4.3,45.0
2024-04-11,Islamabad,Cloud Kitchen,Biryani,1027.0,16.0,30.0,4.5,154.0
2024-04-11,Lahore,Cloud Kitchen,Biryani,2064.0,21.5,91.4,4.5,128.0
2024-04-11,Karachi,Cloud Kitchen,Chinese,972.0,9.0,33.8,4.5,97.0
2024-04-11,Lahore,Dessert,Cakes,217.0,10.0,34.0,4.6,-78.0
2024-04-11,Islamabad,Cloud Kitchen,Chinese,917.0,26.8,47.3,4.3,-50.0
2024-04-11,Karachi,Cafe,Sandwiches,347.0,12.3,104.5,3.1,-38.0
2024-04-11,Lahore,Cloud Kitchen,Chinese,1573.0,16.5,44.4,4.6,210.0
2024-04-11,Lahore,Fast Food,Pizza,419.0,3.0,25.4,4.2,72.0
2024-04-11,Multan,Dessert,Sweets,340.0,26.5,21.1,5.0,18.0
2024-04-11,Karachi,Cloud Kitchen,Indian,663.0,1.6,37.3,4.1,126.0
2024-04-11,Lahore,Fine Dining,Fusion,3604.0,14.5,40.6,3.6,419.0
2024-04-12,Lahore,Cafe,Sandwiches,389.0,8.8,43.2,4.3,23.0
2024-04-12,Islamabad,Cloud Kitchen,Biryani,1668.0,7.7,29.2,4.9,289.0
2024-04-12,Lahore,Dessert,Bakery,379.0,20.7,29.2,4.7,51.0
2024-04-12,Islamabad,Fast Food,Fried Chicken,427.0,6.4,32.8,4.5,-14.0
2024-04-12,Faisalabad,Cloud Kitchen,Italian,1271.0,13.5,40.6,4.3,137.0
2024-04-12,Islamabad,Cloud Kitchen,Indian,1354.0,27.3,30.5,3.9,21.0
2024-04-12,Multan,Fast Food,Burgers,691.0,12.8,34.8,4.6,7.0
2024-04-12,Faisalabad,Fast Food,Burgers,843.0,9.8,12.8,4.6,169.0
2024-04-12,Karachi,Fast Food,Sandwiches,357.0,11.6,20.2,4.6,67.0
2024-04-13,Karachi,Cloud Kitchen,Chinese,1771.0,22.3,34.9,4.1,122.0
2024-04-13,Lahore,Fast Food,Fried Chicken,314.0,17.6,43.2,4.1,-35.0
2024-04-13,Karachi,Cloud Kitchen,Italian,835.0,21.2,32.0,4.5,-17.0
2024-04-13,Karachi,Fine Dining,Fusion,2829.0,7.8,31.5,4.8,454.0
2024-04-13,Karachi,Fast Food,Burgers,832.0,32.0,28.1,4.4,-34.0
2024-04-13,Islamabad,Fast Food,Sandwiches,407.0,3.7,39.4,4.4,22.0
2024-04-13,Karachi,Fast Food,Fried Chicken,552.0,16.9,32.2,4.1,-13.0
2024-04-13,Lahore,Fast Food,Pizza,467.0,7.5,32.1,4.7,67.0
2024-04-14,Islamabad,Fast Food,Burgers,655.0,15.9,38.4,4.9,36.0
2024-04-14,Islamabad,Cloud Kitchen,Indian,1969.0,1.0,95.5,5.0,393.0
2024-04-14,Karachi,Cafe,Bakery,591.0,5.6,31.8,5.0,66.0
2024-04-14,Lahore,Dessert,Ice Cream,693.0,24.5,32.3,4.6,81.0
2024-04-14,Multan,Cafe,Bakery,493.0,4.7,40.7,4.3,51.0
2024-04-14,Karachi,Fine Dining,Steakhouse,905.0,7.7,49.2,4.1,72.0
2024-04-14,Lahore,Fast Food,Fried Chicken,201.0,18.0,39.9,4.3,-53.0
2024-04-14,Islamabad,Fine Dining,Seafood,1653.0,1.8,10.2,5.0,276.0
2024-04-15,Karachi,Cloud Kitchen,Italian,1949.0,27.4,32.2,4.0,38.0
2024-04-15,Lahore,Fine Dining,Seafood,2225.0,13.3,35.0,4.9,231.0
2024-04-15,Faisalabad,Cloud Kitchen,Chinese,1638.0,3.3,36.8,4.8,257.0
2024-04-15,Faisalabad,Cafe,Sandwiches,557.0,18.0,33.7,4.0,11.0
2024-04-15,Islamabad,Cloud Kitchen,Indian,1008.0,7.7,36.7,4.5,117.0
2024-04-15,Karachi,Cloud Kitchen,Italian,1373.0,20.7,33.4,4.3,121.0
2024-04-15,Lahore,Cloud Kitchen,Italian,1536.0,20.8,35.5,4.3,83.0
2024-04-15,Islamabad,Fast Food,Fried Chicken,554.0,7.1,36.3,4.3,49.0
2024-04-15,Multan,Cafe,Breakfast,638.0,14.3,39.2,4.8,57.0
2024-04-15,Faisalabad,Fast Food,Fried Chicken,804.0,8.2,46.2,4.2,45.0
2024-04-15,Lahore,Cafe,Coffee & Snacks,1062.0,4.9,32.7,4.6,178.0
2024-04-15,Lahore,Fast Food,Sandwiches,223.0,5.8,26.8,4.8,-25.0
2024-04-16,Faisalabad,Cloud Kitchen,Indian,2435.0,13.8,31.9,4.3,379.0
2024-04-16,Lahore,Fast Food,Burgers,14161.827239167844,4.2,40.8,4.0,-4376.1736648482565
2024-04-16,Islamabad,Fast Food,Sandwiches,729.0,12.3,53.8,4.4,41.0
2024-04-16,Islamabad,Dessert,Cakes,310.0,21.6,31.6,4.8,-42.0
2024-04-16,Multan,Dessert,Ice Cream,369.0,12.4,102.5,5.0,-50.0
2024-04-16,Islamabad,Fast Food,Fried Chicken,390.0,25.8,42.2,4.6,0.0
2024-04-17,Karachi,Cloud Kitchen,Biryani,3589.0,3.0,14.2,5.0,735.0
2024-04-17,Islamabad,Cafe,Sandwiches,415.0,6.8,91.2,4.9,-50.0
2024-04-17,Islamabad,Dessert,Sweets,313.0,9.4,19.5,5.0,56.0
2024-04-17,Karachi,Cloud Kitchen,Italian,1270.0,3.0,31.0,4.5,165.0
2024-04-17,Lahore,Cloud Kitchen,Indian,1439.0,3.1,35.3,3.7,227.0
2024-04-17,Multan,Fast Food,Sandwiches,1563.0,1.0,36.1,3.9,359.0
2024-04-17,Multan,Fast Food,Pizza,716.0,25.5,22.6,4.4,-17.0
2024-04-18,Karachi,Cloud Kitchen,Italian,889.0,12.3,29.3,4.6,89.0
2024-04-18,Karachi,Cloud Kitchen,Italian,1060.0,1.6,36.3,4.9,177.0
2024-04-18,Karachi,Fast Food,Burgers,452.0,14.7,44.4,4.1,39.0
2024-04-18,Multan,Fine Dining,Continental,1662.0,7.6,43.0,5.0,132.0
2024-04-18,Lahore,Fine Dining,Steakhouse,1953.0,18.3,34.0,4.4,82.0
2024-04-18,Lahore,Cloud Kitchen,Chinese,2678.0,13.4,23.1,4.7,317.0
2024-04-18,Faisalabad,Cafe,Breakfast,568.0,15.6,38.2,4.3,9.0
2024-04-19,Faisalabad,Fast Food,Sandwiches,774.0,31.3,32.5,4.2,-43.0
2024-04-19,Islamabad,Fine Dining,Steakhouse,2488.0,6.6,34.2,4.4,388.0
2024-04-19,Lahore,Dessert,Sweets,385.0,8.5,34.7,3.8,49.0
2024-04-19,Faisalabad,Fine Dining,Seafood,4387.0,8.7,25.0,4.8,585.0
2024-04-19,Lahore,Cloud Kitchen,Indian,2355.0,9.2,43.9,5.0,351.0
2024-04-19,Islamabad,Dessert,Cakes,924.0,10.1,32.7,4.9,221.0
2024-04-19,Islamabad,Cafe,Bakery,448.0,12.1,22.5,4.8,-35.0
2024-04-19,Lahore,Fast Food,Fried Chicken,398.0,16.6,35.8,4.9,-10.0
2024-04-20,Karachi,Fine Dining,Seafood,3652.0,2.4,30.6,4.5,700.0
2024-04-21,Multan,Cloud Kitchen,Biryani,2016.0,7.3,30.0,4.3,379.0
2024-04-21,Islamabad,Fast Food,Sandwiches,404.0,12.2,35.8,5.0,1.0
2024-04-21,Faisalabad,Cloud Kitchen,Italian,2216.0,20.3,54.4,4.2,224.0
2024-04-21,Islamabad,Cloud Kitchen,Chinese,763.0,23.7,34.6,4.3,-36.0
2024-04-21,Lahore,Cafe,Sandwiches,546.0,13.2,28.4,4.1,96.0
2024-04-22,Lahore,Cloud Kitchen,Chinese,1074.0,3.2,24.9,4.8,171.0
2024-04-22,Karachi,Fast Food,Pizza,713.0,11.1,30.8,5.0,28.0
2024-04-22,Lahore,Dessert,Sweets,914.0,12.6,38.6,4.3,208.0
2024-04-22,Karachi,Cloud Kitchen,Chinese,1711.0,22.2,20.9,4.4,100.0
2024-04-23,Lahore,Fast Food,Sandwiches,503.0,2.0,24.8,3.9,50.0
2024-04-23,Karachi,Fast Food,Fried Chicken,12159.440171494856,19.8,37.8,3.9,-4756.597242374235
2024-04-23,Karachi,Cafe,Bakery,1375.0,8.7,33.1,4.8,288.0
2024-04-23,Lahore,Fast Food,Pizza,537.0,12.0,31.0,4.9,43.0
2024-04-23,Karachi,Fast Food,Fried Chicken,356.0,11.8,84.3,3.3,-15.0
2024-04-23,Lahore,Cloud Kitchen,Indian,837.0,7.7,30.1,4.6,61.0
2024-04-23,Karachi,Fine Dining,Seafood,2877.0,13.5,35.1,4.8,351.0
2024-04-23,Faisalabad,Cafe,Coffee & Snacks,727.0,31.1,42.8,4.3,-40.0
2024-04-23,Faisalabad,Fast Food,Sandwiches,486.0,12.2,41.2,5.0,25.0
2024-04-23,Karachi,Fast Food,Burgers,714.0,15.2,31.5,4.5,73.0
2024-04-23,Lahore,Fast Food,Burgers,454.0,16.9,37.6,4.7,-21.0
2024-04-24,Multan,Fast Food,Burgers,1291.0,26.8,36.6,5.0,79.0
2024-04-24,Islamabad,Fast Food,Pizza,1527.0,32.2,29.5,4.8,37.0
2024-04-25,Karachi,Cafe,Bakery,534.0,9.3,32.4,5.0,82.0
2024-04-25,Lahore,Cloud Kitchen,Indian,785.0,1.4,24.1,4.5,128.0
2024-04-25,Lahore,Cloud Kitchen,Indian,1521.0,17.5,28.7,4.1,177.0
2024-04-25,Lahore,Cloud Kitchen,Indian,2747.0,14.0,37.2,4.9,406.0
2024-04-25,Lahore,Fast Food,Pizza,571.0,11.0,54.0,4.5,75.0
2024-04-25,Karachi,Fast Food,Sandwiches,480.0,25.2,35.4,3.9,9.0
2024-04-25,Lahore,Cafe,Coffee & Snacks,662.0,10.5,25.2,4.2,70.0
2024-04-25,Multan,Cafe,Breakfast,423.0,13.8,30.0,4.6,38.0
2024-04-25,Lahore,Dessert,Cakes,410.0,10.8,36.9,4.7,9.0
2024-04-25,Lahore,Cloud Kitchen,Italian,1757.0,1.7,31.3,4.9,342.0
2024-04-26,Islamabad,Fast Food,Fried Chicken,775.0,31.0,28.8,4.3,-39.0
2024-04-26,Karachi,Fast Food,Pizza,391.0,2.3,41.0,4.2,60.0
2024-04-26,Faisalabad,Cloud Kitchen,Italian,1718.0,11.4,44.1,4.7,238.0
2024-04-26,Karachi,Cloud Kitchen,Chinese,2059.0,25.6,18.6,4.7,97.0
2024-04-26,Lahore,Fast Food,Fried Chicken,374.0,2.8,30.1,4.3,29.0
2024-04-26,Karachi,Dessert,Cakes,515.0,9.7,36.7,5.0,62.0
2024-04-27,Islamabad,Fast Food,Fried Chicken,1108.0,22.0,40.9,4.3,79.0
2024-04-27,Faisalabad,Fast Food,Pizza,793.0,18.6,40.9,4.2,18.0
2024-04-27,Lahore,Dessert,Sweets,197.0,41.3,25.6,5.0,-8.0
2024-04-27,Faisalabad,Dessert,Sweets,218.0,9.7,35.6,4.3,-33.0
2024-04-27,Faisalabad,Cafe,Bakery,386.0,6.5,28.7,4.6,27.0
2024-04-27,Lahore,Fine Dining,Continental,2270.0,12.9,30.1,4.5,234.0
2024-04-27,Karachi,Cloud Kitchen,Italian,755.0,10.9,21.5,4.6,100.0
2024-04-27,Faisalabad,Cloud Kitchen,Italian,3179.0,16.4,30.4,5.0,402.0
2024-04-28,Lahore,Fast Food,Sandwiches,598.0,2.6,35.4,4.1,100.0
2024-04-28,Karachi,Dessert,Ice Cream,722.0,8.7,40.9,5.0,154.0
2024-04-28,Karachi,Fast Food,Fried Chicken,796.0,4.9,26.3,4.2,105.0
2024-04-28,Islamabad,Cloud Kitchen,Italian,1317.0,4.2,32.3,5.0,221.0
2024-04-29,Karachi,Cafe,Coffee & Snacks,618.0,4.4,26.4,4.7,123.0
2024-04-29,Faisalabad,Fast Food,Burgers,1563.0,1.3,22.4,5.0,412.0
2024-04-29,Islamabad,Cafe,Coffee & Snacks,531.0,7.0,26.7,4.3,75.0
2024-04-29,Karachi,Dessert,Sweets,806.0,7.1,27.6,5.0,219.0
2024-04-29,Karachi,Fast Food,Fried Chicken,430.0,17.2,31.5,5.0,40.0
2024-04-29,Faisalabad,Cafe,Breakfast,906.0,3.1,29.0,4.6,201.0
2024-04-30,Lahore,Dessert,Cakes,871.0,12.3,28.7,4.8,195.0
2024-04-30,Lahore,Cloud Kitchen,Biryani,1780.0,21.2,37.6,4.5,138.0
2024-04-30,Lahore,Cafe,Bakery,771.0,35.4,28.6,4.7,14.0
2024-04-30,Karachi,Cloud Kitchen,Italian,802.0,10.4,33.8,3.9,64.0
2024-04-30,Karachi,Dessert,Bakery,189.0,5.2,23.2,4.7,31.0
2024-04-30,Lahore,Cloud Kitchen,Biryani,1225.0,26.3,29.4,4.4,37.0
2024-04-30,Karachi,Cafe,Bakery,507.0,17.7,114.1,5.0,-116.0
2024-05-01,Karachi,Cafe,Breakfast,328.0,12.3,37.7,4.5,-2.0
2024-05-01,Karachi,Cloud Kitchen,Indian,1658.0,4.2,26.3,5.0,292.0
2024-05-01,Islamabad,Fast Food,Sandwiches,778.0,3.1,39.8,4.7,141.0
2024-05-01,Lahore,Fast Food,Sandwiches,495.0,16.6,16.8,5.0,20.0
2024-05-01,Karachi,Cloud Kitchen,Indian,1942.0,11.5,18.2,5.0,332.0
2024-05-01,Islamabad,Fine Dining,Continental,1234.0,3.1,35.4,4.0,205.0
2024-05-02,Islamabad,Cloud Kitchen,Chinese,3870.0,20.9,43.1,5.0,319.0
2024-05-02,Lahore,Cafe,Coffee & Snacks,235.0,4.8,28.5,4.6,29.0
2024-05-02,Lahore,Fine Dining,Steakhouse,2732.0,0.7,41.9,3.9,530.0
2024-05-02,Lahore,Cloud Kitchen,Indian,1231.0,8.0,23.2,4.2,191.0
2024-05-02,Lahore,Cloud Kitchen,Biryani,761.0,2.7,28.7,4.7,143.0
2024-05-03,Karachi,Cafe,Bakery,531.0,7.2,38.6,4.2,106.0
2024-05-03,Islamabad,Fine Dining,Fusion,1891.0,13.0,37.9,4.6,131.0
2024-05-03,Multan,Dessert,Bakery,536.0,18.7,39.1,5.0,30.0
2024-05-03,Islamabad,Dessert,Cakes,851.0,5.1,36.7,4.5,156.0
2024-05-03,Karachi,Fast Food,Sandwiches,309.0,23.1,85.1,3.4,-86.0
2024-05-03,Islamabad,Cloud Kitchen,Italian,1479.0,2.5,51.2,4.3,222.0
2024-05-03,Lahore,Fast Food,Fried Chicken,353.0,4.6,24.2,4.2,1.0
2024-05-04,Multan,Cafe,Bakery,338.0,11.6,23.4,5.0,-20.0
2024-05-04,Multan,Cafe,Coffee & Snacks,461.0,7.9,34.5,4.8,49.0
2024-05-04,Lahore,Fine Dining,Seafood,1362.0,19.5,23.9,4.8,35.0
2024-05-04,Karachi,Fast Food,Fried Chicken,328.0,14.8,10.6,4.6,-35.0
2024-05-05,Karachi,Cloud Kitchen,Biryani,1142.0,0.3,27.1,5.0,259.0
2024-05-05,Lahore,Fast Food,Sandwiches,376.0,4.3,27.9,4.2,-50.0
2024-05-05,Multan,Cloud Kitchen,Italian,1064.0,17.2,42.0,4.9,132.0
2024-05-05,Faisalabad,Fast Food,Pizza,624.0,8.8,22.8,5.0,64.0
2024-05-05,Lahore,Cafe,Sandwiches,415.0,11.5,17.5,4.7,22.0
2024-05-05,Faisalabad,Cafe,Breakfast,440.0,4.2,34.1,4.6,43.0
2024-05-05,Lahore,Fast Food,Burgers,940.0,18.8,28.7,4.7,123.0
2024-05-05,Islamabad,Cafe,Breakfast,682.0,3.5,23.2,4.8,137.0
2024-05-05,Multan,Cafe,Coffee & Snacks,779.0,7.7,37.1,4.0,105.0
2024-05-06,Lahore,Cloud Kitchen,Italian,1700.0,5.2,19.1,4.7,318.0
2024-05-06,Islamabad,Cafe,Coffee & Snacks,578.0,21.6,21.1,4.8,31.0
2024-05-06,Islamabad,Fast Food,Burgers,728.0,23.2,31.7,4.7,-8.0
2024-05-06,Islamabad,Dessert,Cakes,13440.071902729145,14.4,122.8,4.7,-3263.0652105711633
2024-05-07,Faisalabad,Fast Food,Sandwiches,401.0,1.2,29.8,4.2,56.0
2024-05-07,Lahore,Dessert,Cakes,390.0,5.3,47.3,3.8,37.0
2024-05-07,Faisalabad,Dessert,Sweets,235.0,14.5,36.2,3.9,-58.0
2024-05-08,Faisalabad,Dessert,Ice Cream,772.0,13.8,32.4,4.8,136.0
2024-05-08,Faisalabad,Cloud Kitchen,Biryani,2295.0,5.9,30.1,5.0,393.0
2024-05-08,Lahore,Fast Food,Burgers,433.0,13.8,27.6,4.7,-31.0
2024-05-08,Islamabad,Dessert,Cakes,367.0,30.4,27.8,4.8,-21.0
2024-05-08,Multan,Fast Food,Sandwiches,1047.0,21.1,25.4,4.8,109.0
2024-05-08,Karachi,Fine Dining,Seafood,1968.0,3.0,28.5,5.0,346.0
2024-05-08,Lahore,Fine Dining,Continental,3519.0,25.3,32.0,4.7,164.0
